12:59:20,505 [Thread-SC-6] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-890-0292P] Strategy started
12:59:20,506 [Server] INFO  Server  - Market data is ready: true
12:59:20,509 [Thread-SC-7] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-920-1837P] Strategy started
12:59:20,509 [Server] INFO  Server  - Market data is ready: true
12:59:20,516 [Thread-SC-8] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-927-2001P] Strategy started
12:59:20,517 [Thread-SC-8] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-933-0401P] Strategy started
12:59:20,518 [Thread-SC-0] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-935-1463P] Strategy started
12:59:20,519 [Thread-SC-1] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-936-0552P] Strategy started
12:59:20,520 [Server] INFO  Server  - Market data is ready: true
12:59:20,520 [Server] INFO  Server  - Market data is ready: true
12:59:20,520 [Thread-SC-2] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-938-1210P] Strategy started
12:59:20,521 [Server] INFO  Server  - Market data is ready: true
12:59:20,521 [Server] INFO  Server  - Market data is ready: true
12:59:20,529 [Thread-SC-3] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-939-0714P] Strategy started
12:59:20,530 [Thread-SC-3] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-941-0382P] Strategy started
12:59:20,521 [Server] INFO  Server  - Market data is ready: true
12:59:20,535 [Thread-SC-5] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-942-0559P] Strategy started
12:59:20,535 [Server] INFO  Server  - Market data is ready: true
12:59:20,543 [Server] INFO  Server  - Market data is ready: true
12:59:20,543 [Server] INFO  Server  - Market data is ready: true
12:59:20,544 [Thread-SC-6] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-943-1592P] Strategy started
12:59:20,545 [Thread-SC-6] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-959-0527P] Strategy started
12:59:20,548 [Thread-SC-7] INFO  SingleInstrumentStrategy  - [S1-20130218-125550-019-1698P] Strategy started
12:59:20,548 [Thread-SC-7] INFO  SingleInstrumentStrategy  - [S1-20130218-125550-020-0872P] Strategy started
12:59:20,548 [Server] INFO  Server  - Market data is ready: true
12:59:20,549 [Server] INFO  Server  - Market data is ready: true
12:59:20,549 [Server] INFO  Server  - Market data is ready: true
12:59:20,549 [Server] INFO  Server  - Market data is ready: true
12:59:20,549 [Server] INFO  Server  - Market data is ready: true
12:59:20,549 [Server] INFO  Server  - Market data is ready: true
12:59:20,549 [Server] INFO  Server  - Market data is ready: true
12:59:20,549 [Server] INFO  Server  - Market data is ready: true
12:59:20,549 [Server] INFO  Server  - Market data is ready: true
12:59:20,549 [Server] INFO  Server  - Market data is ready: true
12:59:20,549 [Server] INFO  Server  - Market data is ready: true
12:59:20,550 [Thread-SC-0] INFO  SingleInstrumentStrategy  - [S1-20130218-125550-062-0573P] Strategy started
12:59:20,550 [Thread-SC-9] INFO  SingleInstrumentStrategy  - [S1-20130218-125550-051-1009P] Strategy started
12:59:20,551 [Server] INFO  Server  - Market data is ready: true
12:59:20,551 [Server] INFO  Server  - Market data is ready: true
12:59:20,551 [Server] INFO  Server  - Market data is ready: true
12:59:20,551 [Server] INFO  Server  - Market data is ready: true
12:59:20,551 [Server] INFO  Server  - Market data is ready: true
12:59:20,552 [Server] INFO  Server  - Market data is ready: true
12:59:20,552 [Server] INFO  Server  - Market data is ready: true
12:59:20,552 [Server] INFO  Server  - Market data is ready: true
12:59:20,552 [Server] INFO  Server  - Market data is ready: true
12:59:20,552 [Server] INFO  Server  - Market data is ready: true
12:59:20,552 [Server] INFO  Server  - Market data is ready: true
12:59:20,552 [Server] INFO  Server  - Market data is ready: true
12:59:20,552 [Thread-SC-7] INFO  SingleInstrumentStrategy  - [S1-20130218-125550-026-1678P] Strategy started
12:59:20,553 [Thread-SC-7] INFO  SingleInstrumentStrategy  - [S1-20130218-125550-028-0897P] Strategy started
12:59:20,554 [Thread-SC-6] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-973-0547P] Strategy started
12:59:20,555 [Server] INFO  Server  - Market data is ready: true
12:59:20,555 [Server] INFO  Server  - Market data is ready: true
12:59:20,555 [Server] INFO  Server  - Market data is ready: true
12:59:20,555 [Server] INFO  Server  - Market data is ready: true
12:59:20,555 [Server] INFO  Server  - Market data is ready: true
12:59:20,555 [Server] INFO  Server  - Market data is ready: true
12:59:20,555 [Thread-SC-1] INFO  SingleInstrumentStrategy  - [S1-20130218-125550-069-0734P] Strategy started
12:59:20,556 [Thread-SC-1] INFO  SingleInstrumentStrategy  - [S1-20130218-125550-070-1995P] Strategy started
12:59:20,556 [Thread-SC-7] INFO  SingleInstrumentStrategy  - [S1-20130218-125550-035-0378P] Strategy started
12:59:20,556 [Thread-SC-7] INFO  SingleInstrumentStrategy  - [S1-20130218-125550-036-1010P] Strategy started
12:59:20,557 [Thread-SC-9] INFO  SingleInstrumentStrategy  - [S1-20130218-125550-053-2076P] Strategy started
12:59:20,556 [Thread-SC-1] INFO  SingleInstrumentStrategy  - [S1-20130218-125550-072-2299P] Strategy started
12:59:20,558 [Thread-SC-1] INFO  SingleInstrumentStrategy  - [S1-20130218-125550-073-0583P] Strategy started
12:59:20,558 [Thread-SC-1] INFO  SingleInstrumentStrategy  - [S1-20130218-125550-074-1999P] Strategy started
12:59:20,561 [Thread-SC-6] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-975-2466P] Strategy started
12:59:20,562 [Thread-SC-6] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-977-0432P] Strategy started
12:59:20,562 [Thread-SC-6] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-979-1159P] Strategy started
12:59:20,563 [Thread-27] INFO  Server  - Strategies recovered: 58
12:59:20,563 [Thread-27] INFO  Server  - Server is ready: true
12:59:20,563 [Thread-SC-6] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-982-1032P] Strategy started
12:59:20,564 [Thread-SC-6] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-984-2342P] Strategy started
12:59:20,564 [Thread-SC-2] INFO  SingleInstrumentStrategy  - [S1-20130218-125550-077-1307P] Strategy started
12:59:20,564 [Server] INFO  Server  - Market data is ready: true
